name,description,temp,tempf,humidity,visibility,windspeed,clouds,time,sunrise,sunset
Melbourne,broken clouds,8.12,5.4,66,10000,4.63,75,03-26-2023 13:59,04:54:49,17:27:49
Melbourne,broken clouds,7.52,4.43,70,10000,5.14,75,03-26-2023 14:29,04:54:49,17:27:49
Melbourne,broken clouds,7.13,4.41,71,10000,4.12,75,03-26-2023 14:59,04:54:49,17:27:49
Melbourne,broken clouds,7.08,4.1,72,10000,4.63,75,03-26-2023 15:29,04:54:49,17:27:49
Melbourne,broken clouds,7.07,4.93,70,10000,3.09,75,03-26-2023 16:00,04:54:49,17:27:49
Melbourne,scattered clouds,6.65,3.82,70,10000,4.12,40,03-26-2023 16:29,04:54:49,17:27:49
Melbourne,scattered clouds,6.01,3.66,79,10000,3.09,40,03-26-2023 16:59,04:54:49,17:27:49
Melbourne,scattered clouds,5.77,3.76,77,10000,2.57,40,03-26-2023 17:29,04:54:49,17:27:49
Melbourne,broken clouds,5.64,3.6,77,10000,2.57,75,03-26-2023 17:59,04:54:49,17:27:49
Melbourne,clear sky,4.98,2.82,77,10000,2.57,0,03-26-2023 19:59,04:54:49,17:27:49
