name,description,temp,tempf,humidity,visibility,windspeed,clouds,time,sunrise,sunset
Leyburn,overcast clouds,4.97,0.79,77,10000,6.17,100,03-26-2023 13:59,04:55:37,17:30:20
Leyburn,overcast clouds,5.11,1.41,74,10000,5.14,100,03-26-2023 14:30,04:55:37,17:30:20
Leyburn,broken clouds,5.17,2,78,10000,4.12,75,03-26-2023 14:59,04:55:37,17:30:20
Leyburn,light rain,5.12,1.67,74,10000,4.63,75,03-26-2023 15:29,04:55:37,17:30:20
Leyburn,broken clouds,4.88,0.89,72,10000,5.66,75,03-26-2023 16:00,04:55:37,17:30:20
Leyburn,overcast clouds,4.15,-1.01,79,10000,8.23,100,03-26-2023 16:29,04:55:37,17:30:20
Leyburn,broken clouds,3.85,0.7,81,10000,3.6,75,03-26-2023 16:59,04:55:37,17:30:20
Leyburn,broken clouds,3.69,0.86,79,10000,3.09,75,03-26-2023 17:29,04:55:37,17:30:20
Leyburn,broken clouds,3.49,0.26,79,10000,3.6,75,03-26-2023 17:59,04:55:37,17:30:20
Leyburn,few clouds,2.18,-1.99,82,10000,4.63,20,03-26-2023 20:00,04:55:37,17:30:20
